            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
 131.247.65.229|141.212.122.166|  443|41656|  6|         1|        46|        |2016/04/06T01:43:32.846|    0.000|2016/04/06T01:43:32.846|Health|
 131.247.65.229|141.212.122.167|  443|52778|  6|         1|        46|        |2016/04/06T01:43:32.846|    0.000|2016/04/06T01:43:32.846|Health|
  10.119.120.33|220.181.108.150|   80|15180|  6|        12|     10510|        |2016/04/06T01:44:10.604|    0.896|2016/04/06T01:44:11.500|Health|
  10.119.120.33|  180.76.15.162|   80|56839|  6|       365|    538751|        |2016/04/06T01:43:59.532|   14.272|2016/04/06T01:44:13.804|Health|
    10.119.4.39|     74.82.47.4|  443|35096|  6|         8|      4174|        |2016/04/06T01:46:00.354|    4.096|2016/04/06T01:46:04.450|Health|
  10.119.120.33|   180.76.15.13|   80|34768|  6|        21|     23675|        |2016/04/06T01:47:57.415|    2.048|2016/04/06T01:47:59.463|Health|
    10.119.4.39|     74.82.47.4|  443|44202|  6|         2|       106|        |2016/04/06T01:48:22.250|    0.064|2016/04/06T01:48:22.314|Health|
  10.119.120.33|  180.76.15.159|   80|41328|  6|        12|     10894|        |2016/04/06T01:49:07.689|    1.216|2016/04/06T01:49:08.905|Health|
  10.119.120.33|  180.76.15.142|   80|25448|  6|        14|     12991|        |2016/04/06T01:50:16.676|    1.920|2016/04/06T01:50:18.596|Health|
  10.119.120.33|  180.76.15.149|   80|55532|  6|         5|       755|        |2016/04/06T01:51:29.504|    1.152|2016/04/06T01:51:30.656|Health|
 131.247.67.103| 216.218.206.68|  443|33590|  6|        10|      5481|        |2016/04/06T01:51:52.608|    3.328|2016/04/06T01:51:55.936|Health|
  10.119.120.33|220.181.108.149|   80|20014|  6|        13|     11975|        |2016/04/06T01:53:59.073|    1.344|2016/04/06T01:54:00.417|Health|
 131.247.67.103| 216.218.206.68|  443|44162|  6|         2|       102|        |2016/04/06T01:54:23.262|    0.128|2016/04/06T01:54:23.390|Health|
  10.119.120.33| 103.25.133.154|   80|48043|  6|        26|     22922|        |2016/04/06T01:55:14.206|   10.944|2016/04/06T01:55:25.150|Health|
  10.119.120.33|  186.96.79.186|   80|57767|  6|        21|     20419|        |2016/04/06T01:55:42.051|    1.408|2016/04/06T01:55:43.459|Health|
    172.26.1.27| 137.116.71.170|  443|33744|  6|        12|      7319|        |2016/04/06T01:57:36.538|    2.304|2016/04/06T01:57:38.842|Health|
  131.247.67.45|    74.82.47.43|   80|35973|  6|         1|        46|        |2016/04/06T01:59:48.226|    0.000|2016/04/06T01:59:48.226|Health|
  131.247.67.45| 89.248.171.160|   25|48321|  6|        11|       991|        |2016/04/06T02:06:03.507|    0.896|2016/04/06T02:06:04.403|Health|
  131.247.67.45|186.225.127.146|   25|36637|  6|         9|       842|        |2016/04/06T02:08:22.961|    1.920|2016/04/06T02:08:24.881|Health|
  131.247.67.45|  209.85.218.42|   25|33964|  6|        22|      8115|        |2016/04/06T02:16:07.840|    0.704|2016/04/06T02:16:08.544|Health|
  131.247.56.53|159.122.220.224|   22|57626|  6|         3|       138|        |2016/04/06T02:20:08.060|    3.200|2016/04/06T02:20:11.260|Health|
   131.247.67.1|  66.220.146.26|   53|45338| 17|         1|       141|        |2016/04/06T02:24:19.527|    0.000|2016/04/06T02:24:19.527|Health|
   131.247.67.1|  66.220.146.26|   53|60912| 17|         1|        92|        |2016/04/06T02:24:19.527|    0.000|2016/04/06T02:24:19.527|Health|
  131.247.67.45| 89.248.171.160|   25|14053|  6|        11|       991|        |2016/04/06T02:25:40.162|    0.896|2016/04/06T02:25:41.058|Health|
  131.247.67.45|  178.155.14.10|   25|23363|  6|        10|       966|        |2016/04/06T02:25:51.619|    4.416|2016/04/06T02:25:56.035|Health|
   131.247.67.6|184.105.247.196|    0|  771|  1|         1|        57|        |2016/04/06T02:29:13.651|    0.000|2016/04/06T02:29:13.651|Health|
  131.247.67.45|   200.52.85.99|   25|60558|  6|         9|       854|        |2016/04/06T02:30:36.791|    0.896|2016/04/06T02:30:37.687|Health|
   131.247.67.1|184.105.247.195|   53|64536| 17|         1|       120|        |2016/04/06T02:33:18.255|    0.000|2016/04/06T02:33:18.255|Health|
   131.247.67.1|     74.82.47.3|   53|31745| 17|         1|       120|        |2016/04/06T02:36:04.715|    0.000|2016/04/06T02:36:04.715|Health|
  131.247.67.45|  209.85.218.42|   25|35836|  6|        23|      8186|        |2016/04/06T02:37:58.440|    0.768|2016/04/06T02:37:59.208|Health|
   131.247.67.1|  180.76.15.142|   53|51694| 17|         1|       136|        |2016/04/06T02:41:52.986|    0.000|2016/04/06T02:41:52.986|Health|
  131.247.67.45| 89.248.171.160|   25|44230|  6|        11|       991|        |2016/04/06T02:45:09.779|    0.896|2016/04/06T02:45:10.675|Health|
   131.247.67.1|   180.76.15.29|   53|40271| 17|         1|       136|        |2016/04/06T02:45:32.054|    0.000|2016/04/06T02:45:32.054|Health|
  131.247.67.45| 173.59.115.226|   25|38490|  6|         7|       686|        |2016/04/06T02:47:42.185|    0.128|2016/04/06T02:47:42.313|Health|
   131.247.67.6|    71.6.216.42|    0|  771|  1|         1|        59|        |2016/04/06T02:48:19.544|    0.000|2016/04/06T02:48:19.544|Health|
  131.247.67.73|    74.82.47.46|   80|37045|  6|         1|        46|        |2016/04/06T02:00:12.759|    0.000|2016/04/06T02:00:12.759|Health|
  10.119.120.37| 216.218.206.96|   80|54743|  6|         1|        46|        |2016/04/06T02:00:12.951|    0.000|2016/04/06T02:00:12.951|Health|
 131.247.65.242| 184.105.139.91|   80|55138|  6|         1|        46|        |2016/04/06T02:01:16.055|    0.000|2016/04/06T02:01:16.055|Health|
 131.247.67.103|141.212.122.207|   80|55900|  6|         1|        46|        |2016/04/06T02:04:51.664|    0.000|2016/04/06T02:04:51.664|Health|
 131.247.67.103|141.212.122.192|   80|51606|  6|         1|        46|        |2016/04/06T02:04:51.665|    0.000|2016/04/06T02:04:51.665|Health|
 131.247.67.103|141.212.122.193|   80|40920|  6|         3|       556|        |2016/04/06T02:04:51.920|    5.056|2016/04/06T02:04:56.976|Health|
 131.247.67.103|141.212.122.193|   80|41073|  6|         3|       702|        |2016/04/06T02:04:52.112|    4.928|2016/04/06T02:04:57.040|Health|
    172.26.1.17| 137.116.71.170|  443| 2136|  6|         3|       138|        |2016/04/06T02:06:07.893|    1.024|2016/04/06T02:06:08.917|Health|
   172.25.1.201|141.212.122.167|  443|50025|  6|         1|        46|        |2016/04/06T02:08:11.987|    0.000|2016/04/06T02:08:11.987|Health|
   172.25.1.201|141.212.122.168|  443|45429|  6|         1|        46|        |2016/04/06T02:08:11.987|    0.000|2016/04/06T02:08:11.987|Health|
  10.119.120.33|   180.76.15.18|   80|44179|  6|        41|     50203|        |2016/04/06T02:08:37.708|    1.344|2016/04/06T02:08:39.052|Health|
  10.119.120.33|   180.76.15.24|   80|27535|  6|        31|     37084|        |2016/04/06T02:12:06.539|    1.664|2016/04/06T02:12:08.203|Health|
  10.119.120.33|  180.76.15.139|   80|49548|  6|        21|     21989|        |2016/04/06T02:13:16.169|    1.024|2016/04/06T02:13:17.193|Health|
  10.119.120.33|220.181.108.155|   80|32360|  6|       309|    420906|        |2016/04/06T02:14:53.761|    4.416|2016/04/06T02:14:58.177|Health|
  10.119.120.26|    74.82.47.10|  443|47392|  6|         1|        46|        |2016/04/06T02:18:52.289|    0.000|2016/04/06T02:18:52.289|Health|
    10.119.31.2|184.105.247.227|  443|57952|  6|         1|        46|        |2016/04/06T02:18:54.846|    0.000|2016/04/06T02:18:54.846|Health|
  10.119.120.33|  180.76.15.150|   80|24760|  6|         7|      3849|        |2016/04/06T02:19:04.319|    0.256|2016/04/06T02:19:04.575|Health|
 131.247.65.159|    74.82.47.52|  443|48767|  6|         1|        46|        |2016/04/06T02:19:10.397|    0.000|2016/04/06T02:19:10.397|Health|
  131.247.67.45|    74.82.47.55|  443|52082|  6|         1|        46|        |2016/04/06T02:19:56.945|    0.000|2016/04/06T02:19:56.945|Health|
  10.119.120.33|   180.76.15.26|   80|22785|  6|        66|     86536|        |2016/04/06T02:20:13.887|    1.728|2016/04/06T02:20:15.615|Health|
  10.119.120.33|  180.76.15.139|   80|35106|  6|         7|      3849|        |2016/04/06T02:21:23.518|    0.256|2016/04/06T02:21:23.774|Health|
    10.119.4.39|141.212.122.161|  443|51964|  6|         8|      3678|        |2016/04/06T02:23:35.698|    0.192|2016/04/06T02:23:35.890|Health|
    10.119.4.39|141.212.122.173|  443|45997|  6|         1|        46|        |2016/04/06T02:23:35.635|    0.000|2016/04/06T02:23:35.635|Health|
    10.119.4.39|141.212.122.172|  443|41827|  6|         1|        46|        |2016/04/06T02:23:35.636|    0.000|2016/04/06T02:23:35.636|Health|
    10.119.31.2|184.105.247.195|  443|34393|  6|        10|      3653|        |2016/04/06T02:23:45.682|    7.616|2016/04/06T02:23:53.298|Health|
  10.119.120.40|  66.220.146.26|   80|20786|  6|       175|    249744|        |2016/04/06T02:24:19.601|    0.704|2016/04/06T02:24:20.305|Health|
 131.247.65.159|     74.82.47.4|  443|44645|  6|         9|      4360|        |2016/04/06T02:24:32.574|    8.960|2016/04/06T02:24:41.534|Health|
  131.247.67.45|     74.82.47.3|  443|56370|  6|        11|      8089|        |2016/04/06T02:24:52.936|    6.144|2016/04/06T02:24:59.080|Health|
  10.119.120.33|    85.93.93.30|   80| 2142|  6|        40|     53181|        |2016/04/06T02:25:03.100|    0.576|2016/04/06T02:25:03.676|Health|
  10.119.120.33|   51.255.65.79|   80|28778|  6|         5|       790|        |2016/04/06T02:25:23.770|    0.320|2016/04/06T02:25:24.090|Health|
 131.247.65.242| 137.116.71.170|  443|41728|  6|         7|      2694|        |2016/04/06T02:25:38.416|    7.552|2016/04/06T02:25:45.968|Health|
  10.119.120.38| 137.116.71.170|  443|21944|  6|        10|      1966|        |2016/04/06T02:25:58.513|    2.432|2016/04/06T02:26:00.945|Health|
  10.119.120.33|  180.76.15.139|   80|39854|  6|        33|     39198|        |2016/04/06T02:26:21.617|    1.216|2016/04/06T02:26:22.833|Health|
  10.119.120.33|    85.93.93.30|   80| 2142|  6|         2|        92|        |2016/04/06T02:26:45.622|    0.000|2016/04/06T02:26:45.622|Health|
  10.119.120.33|   180.76.15.13|   80|31101|  6|        36|     43801|        |2016/04/06T02:27:31.689|    2.112|2016/04/06T02:27:33.801|Health|
    10.119.31.2|184.105.247.195|  443|39947|  6|        10|      3689|        |2016/04/06T02:30:13.670|    3.456|2016/04/06T02:30:17.126|Health|
 131.247.65.159|     74.82.47.4|  443|38082|  6|         9|      3882|        |2016/04/06T02:31:23.571|    4.160|2016/04/06T02:31:27.731|Health|
  10.119.120.33|   180.76.15.24|   80|31610|  6|         5|       643|        |2016/04/06T02:32:14.956|    0.512|2016/04/06T02:32:15.468|Health|
    10.119.31.2|184.105.247.195|  443|50065|  6|         8|      3430|        |2016/04/06T02:32:32.304|    0.384|2016/04/06T02:32:32.688|Health|
  10.119.120.33|220.181.108.149|   80|14883|  6|         9|      5833|        |2016/04/06T02:33:04.114|    0.832|2016/04/06T02:33:04.946|Health|
  10.119.120.33|   180.76.15.28|   80|28584|  6|         5|       643|        |2016/04/06T02:33:02.831|    0.512|2016/04/06T02:33:03.343|Health|
  131.247.67.45|     74.82.47.3|  443|36956|  6|         5|       275|        |2016/04/06T02:33:02.320|    2.240|2016/04/06T02:33:04.560|Health|
 131.247.65.159|     74.82.47.4|  443|48196|  6|         2|       106|        |2016/04/06T02:34:03.884|    0.320|2016/04/06T02:34:04.204|Health|
  131.247.67.45|     74.82.47.3|  443|47523|  6|         5|       275|        |2016/04/06T02:35:24.332|    0.320|2016/04/06T02:35:24.652|Health|
  10.119.120.33| 123.125.71.117|   80|14012|  6|       108|    146644|        |2016/04/06T02:36:05.859|    1.728|2016/04/06T02:36:07.587|Health|
  10.119.120.33|  180.76.15.153|   80|58895|  6|       152|    216560|        |2016/04/06T02:38:39.399|    4.160|2016/04/06T02:38:43.559|Health|
 131.247.65.122| 137.116.71.170|  443| 5136|  6|         3|       138|        |2016/04/06T02:39:02.693|    1.088|2016/04/06T02:39:03.781|Health|
  10.119.120.40|  66.249.64.164|   80|40348|  6|        13|      6599|        |2016/04/06T02:39:20.359|    0.128|2016/04/06T02:39:20.487|Health|
     172.26.1.5| 137.116.71.170|  443|46984|  6|         7|      1867|        |2016/04/06T02:40:09.445|    2.112|2016/04/06T02:40:11.557|Health|
  10.119.120.33|117.135.251.136|   80|32668|  6|        58|     75328|        |2016/04/06T02:41:59.078|    1.600|2016/04/06T02:42:00.678|Health|
  131.247.67.45| 137.116.71.170|  443|54440|  6|        13|      7992|        |2016/04/06T02:42:05.276|    2.176|2016/04/06T02:42:07.452|Health|
  10.119.120.33|   180.76.15.13|   80|41261|  6|        22|     23020|        |2016/04/06T02:43:27.073|    0.960|2016/04/06T02:43:28.033|Health|
  10.119.120.33|   62.138.2.155|   80| 9851|  6|        38|     50181|        |2016/04/06T02:43:26.367|    0.512|2016/04/06T02:43:26.879|Health|
  10.119.120.33|   62.138.2.155|   80| 9851|  6|         2|        92|        |2016/04/06T02:45:09.020|    0.000|2016/04/06T02:45:09.020|Health|
 131.247.66.105|184.105.247.220|   80|39299|  6|         1|        46|        |2016/04/06T02:45:26.882|    0.000|2016/04/06T02:45:26.882|Health|
  10.119.120.33|  180.76.15.148|   80|52756|  6|        29|     32779|        |2016/04/06T02:50:57.372|    1.280|2016/04/06T02:50:58.652|Health|
  10.119.120.33|  180.76.15.155|   80|60946|  6|        78|    105299|        |2016/04/06T02:52:07.000|    1.408|2016/04/06T02:52:08.408|Health|
  10.119.120.33|  180.76.15.140|   80|11063|  6|         8|      3895|        |2016/04/06T02:52:08.408|    0.512|2016/04/06T02:52:08.920|Health|
  10.119.120.33|  180.76.15.142|   80|56240|  6|        24|     26504|        |2016/04/06T02:53:16.620|    0.960|2016/04/06T02:53:17.580|Health|
  10.119.120.33|  123.125.71.78|   80|35840|  6|        13|     11975|        |2016/04/06T02:57:33.074|    1.088|2016/04/06T02:57:34.162|Health|
     172.26.1.5| 184.105.139.83|  443|55791|  6|         1|        46|        |2016/04/06T02:59:04.015|    0.000|2016/04/06T02:59:04.015|Health|
  131.247.67.45| 203.12.203.100|   25|58595|  6|        10|       898|        |2016/04/06T03:00:29.289|    2.112|2016/04/06T03:00:31.401|Health|
  131.247.67.45|  118.114.77.47|   25|15410|  6|        12|      1262|        |2016/04/06T03:01:06.916|    7.424|2016/04/06T03:01:14.340|Health|
  131.247.67.45| 89.248.171.160|   25| 9835|  6|        11|       991|        |2016/04/06T03:04:47.144|    1.024|2016/04/06T03:04:48.168|Health|
   131.247.59.8|  124.106.60.26|   23|49994|  6|         1|        46|        |2016/04/06T03:04:53.504|    0.000|2016/04/06T03:04:53.504|Health|
   131.247.67.1|   180.76.15.34|   53|59746| 17|         1|       140|        |2016/04/06T03:07:44.160|    0.000|2016/04/06T03:07:44.160|Health|
   131.247.67.1|   180.76.15.26|   53|16643| 17|         1|        81|        |2016/04/06T03:09:53.562|    0.000|2016/04/06T03:09:53.562|Health|
  131.247.67.45|  178.155.14.10|   25| 8683|  6|        10|      1000|        |2016/04/06T03:16:50.503|    6.400|2016/04/06T03:16:56.903|Health|
  131.247.67.45| 203.12.203.100|   25|64705|  6|         4|       289|        |2016/04/06T03:18:25.922|    0.256|2016/04/06T03:18:26.178|Health|
  131.247.67.45| 89.248.171.160|   25|39862|  6|        11|       991|        |2016/04/06T03:24:19.509|    0.896|2016/04/06T03:24:20.405|Health|
  131.247.67.45| 212.44.151.114|   25|47542|  6|         9|       899|        |2016/04/06T03:25:11.726|    2.496|2016/04/06T03:25:14.222|Health|
   131.247.67.6| 216.218.206.95| 9200|42125|  6|         1|        46|        |2016/04/06T03:26:40.041|    0.000|2016/04/06T03:26:40.041|Health|
   131.247.67.1|   180.76.15.24|   53|40486| 17|         1|        88|        |2016/04/06T03:28:29.929|    0.000|2016/04/06T03:28:29.929|Health|
   131.247.67.1|  180.76.15.157|   53|10072| 17|         1|       142|        |2016/04/06T03:29:20.935|    0.000|2016/04/06T03:29:20.935|Health|
  131.247.67.45|110.172.169.117|   25|48795|  6|         1|        60|        |2016/04/06T03:33:07.680|    0.000|2016/04/06T03:33:07.680|Health|
  131.247.67.45|110.172.169.117|   25|48795|  6|         2|       104|        |2016/04/06T03:33:18.880|    0.064|2016/04/06T03:33:18.944|Health|
  131.247.67.45|110.172.169.117|   25|48795|  6|         2|       253|        |2016/04/06T03:33:38.526|    0.000|2016/04/06T03:33:38.526|Health|
  131.247.67.45| 89.248.171.160|   25| 5342|  6|        11|       991|        |2016/04/06T03:43:59.871|    0.896|2016/04/06T03:44:00.767|Health|
  131.247.67.45|   185.19.93.99|   25|49864|  6|        18|      7759|        |2016/04/06T03:44:47.809|    2.240|2016/04/06T03:44:50.049|Health|
  131.247.67.45| 220.227.40.234|   25|18717|  6|         6|       711|        |2016/04/06T03:45:50.717|    1.216|2016/04/06T03:45:51.933|Health|
  131.247.67.45|  178.155.14.10|   25|11725|  6|         9|       982|        |2016/04/06T03:48:09.592|    2.240|2016/04/06T03:48:11.832|Health|
  131.247.67.73|184.105.247.252|    0|  771|  1|         1|        57|        |2016/04/06T03:49:02.416|    0.000|2016/04/06T03:49:02.416|Health|
   131.247.67.1|  180.76.15.148|   53|37659| 17|         1|        81|        |2016/04/06T03:49:49.121|    0.000|2016/04/06T03:49:49.121|Health|
  131.247.67.45| 173.59.115.226|   25|37072|  6|         7|       686|        |2016/04/06T03:54:10.152|    0.128|2016/04/06T03:54:10.280|Health|
   131.247.67.1| 216.218.206.68|   53|12284| 17|         1|       186|        |2016/04/06T03:55:09.478|    0.000|2016/04/06T03:55:09.478|Health|
   131.247.67.1| 184.105.139.68|   53| 3198| 17|         1|       120|        |2016/04/06T03:59:33.019|    0.000|2016/04/06T03:59:33.019|Health|
  131.247.67.83|141.212.122.203|   80|33107|  6|         1|        46|        |2016/04/06T03:00:40.807|    0.000|2016/04/06T03:00:40.807|Health|
  131.247.67.83|141.212.122.204|   80|55323|  6|         1|        46|        |2016/04/06T03:00:40.804|    0.000|2016/04/06T03:00:40.804|Health|
  131.247.67.83|141.212.122.193|   80|41962|  6|         4|       574|        |2016/04/06T03:00:41.063|    4.992|2016/04/06T03:00:46.055|Health|
